Name	Length	EffectiveLength	TPM	NumReads
FBtr0072760	744	566.55	0.524924	2
FBtr0303904	3104	2926.16	4.82949	95.038
FBtr0072104	1254	1076.16	0.461771	3.342
FBtr0343239	2611	2433.16	2.33562	38.218
FBtr0333805	2104	1926.16	1.14673	14.854
FBtr0100559	968	790.405	31.7846	168.952
FBtr0079139	1752	1574.16	39.6737	420
FBtr0089412	3284	3106.16	85.4793	1785.59
FBtr0344992	938	760.439	0.235182	1.203
FBtr0087074	3435	3257.16	9.76629	213.927
FBtr0302084	5506	5328.16	40.2971	1443.93
FBtr0076597	792	614.523	26.3259	108.797
FBtr0303749	9798	9620.17	26.5189	1715.67
FBtr0081918	1964	1786.16	355.309	4268
FBtr0079925	1805	1627.16	0.184181	2.015
FBtr0332343	68745	68567.2	0.006486	2.991
FBtr0306698	3980	3802.16	0.336184	8.596
FBtr0332823	2956	2778.16	0.003231	0.06
FBtr0299762	4553	4375.16	0.517889	15.238
FBtr0073448	5830	5652.16	38.4887	1463
FBtr0085671	1766	1588.16	0	0
FBtr0084240	856	678.466	0	0
FBtr0114539	531	353.661	0.068258	0.162
FBtr0113461	660	482.58	0	0
FBtr0299757	5566	5388.16	0.496523	17.992
FBtr0086828	3169	2991.16	23.3492	469.687
FBtr0299760	4552	4374.16	0.515431	15.162
FBtr0303100	4930	4752.16	0.686036	21.925
FBtr0081460	1261	1083.16	12.7919	93.18
FBtr0301466	3546	3368.16	0.017117	0.388
FBtr0081096	2351	2173.16	9.43091	137.83
FBtr0082956	506	328.68	0	0
FBtr0339679	3331	3153.16	2.69548	57.158
FBtr0079262	3212	3034.16	10.5167	214.592
FBtr0339313	793	615.523	0	0
FBtr0076783	4088	3910.16	57.9094	1522.79
FBtr0334139	4203	4025.16	0.523816	14.179
FBtr0079966	576	398.642	0	0
FBtr0080149	1240	1062.16	3.35988	24
FBtr0076848	1268	1090.16	175.943	1289.91
FBtr0332008	2149	1971.16	1.10254	14.616
FBtr0084297	1137	959.165	29.6667	191.363
FBtr0303221	1927	1749.16	2.76097	32.478
FBtr0333834	8583	8405.17	0.090603	5.121
FBtr0302206	4577	4399.16	0.013605	0.403
FBtr0086890	4269	4091.16	6.91438	190.238
FBtr0078030	1185	1007.16	51.8216	351
FBtr0303757	5340	5162.16	0.364846	12.666
FBtr0077310	875	697.453	28.7989	135.079
FBtr0329905	762	584.542	12.262	48.203
FBtr0303035	1161	983.165	1.21739	8.049
FBtr0339160	3128	2950.16	2.64746	52.526
FBtr0085389	639	461.596	1.93283	6
FBtr0083675	389	211.797	0	0
FBtr0070772	4117	3939.16	7.42901	196.803
FBtr0340093	4090	3912.16	32.1468	845.768
FBtr0091876	595	417.633	2.62082	7.361
FBtr0080063	1858	1680.16	0.837351	9.461
FBtr0078235	2372	2194.16	24.2615	358
FBtr0082776	863	685.46	0	0
FBtr0302893	642	464.595	0	0
FBtr0308081	4506	4328.16	0.017178	0.5
FBtr0337088	1213	1035.16	0	0
FBtr0081378	1011	833.165	0	0
FBtr0084472	1532	1354.16	1.72978	15.753
FBtr0334559	6505	6327.16	3.06915	130.594
FBtr0083435	3537	3359.16	18.906	427.098
FBtr0079072	396	218.79	263.11	387.134
FBtr0333079	1988	1810.16	0.978067	11.906
FBtr0077787	1362	1184.16	0	0
FBtr0073258	1527	1349.16	0.02583	0.234
FBtr0344912	5513	5335.16	8.49624	304.839
FBtr0080944	584	406.641	0.141747	0.388
FBtr0346637	1902	1724.16	1.50746	17.479
FBtr0343157	570	392.644	237.266	626.513
FBtr0075227	1064	886.165	4.19657	25.009
FBtr0339195	814	636.502	0.074563	0.319
FBtr0076365	3592	3414.16	1.66767	38.29
FBtr0084007	978	800.395	3.15826	17
FBtr0304142	1104	926.165	0	0
FBtr0307175	1573	1395.16	1.92326	18.045
FBtr0342980	3281	3103.16	1.96849	41.08
FBtr0076279	2650	2472.16	1.41199	23.475
FBtr0333798	3655	3477.16	0.107908	2.523
FBtr0331629	1118	940.165	84.0392	531.352
FBtr0080995	773	595.539	0	0
FBtr0302178	2022	1844.16	7.74614	96.069
FBtr0299872	406	228.777	0.649967	1
FBtr0074300	1200	1022.16	347.71	2390.2
FBtr0112820	5214	5036.16	8.54318	289.345
FBtr0072949	934	756.439	6.88015	35
FBtr0346766	2461	2283.16	0.195384	3
FBtr0331941	4365	4187.16	0.966979	27.229
FBtr0077604	3062	2884.16	24.9534	484
FBtr0309093	2403	2225.16	0.033413	0.5
FBtr0082795	2406	2228.16	0.033367	0.5
FBtr0333137	7025	6847.16	0.037298	1.717
FBtr0332181	6063	5885.16	0.151125	5.981
FBtr0075242	2367	2189.16	0	0
FBtr0345634	7072	6894.16	0.199143	9.233
FBtr0077238	75	26.547	5.60132	1
FBtr0340280	1802	1624.16	0	0
FBtr0299721	1308	1130.16	0	0
FBtr0333578	3562	3384.16	0.508828	11.58
FBtr0340463	3857	3679.16	12.8041	316.807
FBtr0087151	3417	3239.16	0	0
FBtr0081290	1921	1743.16	17.999	211
FBtr0075134	3755	3577.16	0	0
FBtr0070776	521	343.668	3.02874	7
FBtr0073243	1115	937.165	4.29349	27.06
FBtr0344215	1508	1330.16	0.601849	5.384
FBtr0309105	2287	2109.16	0.774171	10.981
FBtr0309874	2794	2616.16	0.151304	2.662
FBtr0079593	751	573.547	2.47106	9.531
FBtr0304647	488	310.695	0	0
FBtr0071843	1592	1414.16	21.4226	203.736
FBtr0088582	1196	1018.16	46.0041	315
FBtr0300846	814	636.502	0	0
FBtr0071405	3046	2868.16	2.04775	39.498
FBtr0336647	2616	2438.16	10.9341	179.284
FBtr0087246	2117	1939.16	4.38243	57.151
FBtr0336644	3276	3098.16	44.1096	919.038
FBtr0336646	3287	3109.16	26.0038	543.721
FBtr0075151	3750	3572.16	93.5199	2246.63
FBtr0084453	901	723.447	25.7413	125.237
FBtr0336652	24960	24782.2	0.41785	69.64
FBtr0308125	7149	6971.16	0.065919	3.09
FBtr0336643	3178	3000.16	2.0265	40.887
FBtr0301506	4990	4812.16	7.22397	233.783
FBtr0075460	1138	960.165	0.309733	2
FBtr0086991	2942	2764.16	1.63604	30.413
FBtr0332387	3759	3581.16	2.8371	68.327
FBtr0300859	600	422.63	0	0
FBtr0331704	3366	3188.16	0.074406	1.595
FBtr0074039	1814	1636.16	11.9248	131.212
FBtr0080312	6470	6292.16	9.24019	391
FBtr0345219	2827	2631.16	0.028232	0.5
FBtr0100395	2902	2724.16	0.139944	2.564
FBtr0335508	795	617.522	7.68638	31.921
FBtr0074469	1884	1706.16	16.8296	193.104
FBtr0089235	2854	2676.16	0.144876	2.607
FBtr0089460	5375	5197.16	4.0486	141.504
FBtr0303203	3453	3275.16	0.050064	1.103
FBtr0300544	1826	1648.16	4.23057	46.892
FBtr0071600	5146	4968.16	15.5788	520.507
FBtr0305342	4361	4183.16	0.011986	0.337
FBtr0345545	2780	2602.16	3.04773	53.334
FBtr0340459	2707	2529.16	0.640391	10.892
FBtr0300292	2672	2494.16	1.78007	29.858
FBtr0304120	4588	4410.16	0.013811	0.41
FBtr0079345	3341	3163.16	1.53447	32.642
FBtr0300395	4863	4685.16	5.73128	180.581
FBtr0082772	1157	979.165	19.4038	127.773
FBtr0307117	762	584.542	0.265384	1.043
FBtr0074758	2455	2277.16	13.9884	214.219
FBtr0072293	1340	1162.16	0	0
FBtr0300975	2151	1973.16	51.3179	680.97
FBtr0300978	1938	1760.16	5.5164	65.299
FBtr0084333	1249	1071.16	0	0
FBtr0305128	589	411.637	0	0
FBtr0290240	2242	2064.16	1.88819	26.211
FBtr0078674	2280	2102.16	0.030196	0.427
FBtr0340007	3259	3081.16	17.4193	360.945
FBtr0339462	943	765.438	0.336164	1.73
FBtr0076435	1698	1520.16	0.227212	2.323
FBtr0079126	2148	1970.16	0.301899	4
FBtr0339308	1369	1191.16	0.294912	2.362
FBtr0310623	3369	3191.16	0.127614	2.739
FBtr0088678	1372	1194.16	0.82651	6.638
FBtr0307507	2434	2256.16	6.03584	91.581
FBtr0321282	1302	1124.16	1.42469	10.771
FBtr0071336	2061	1883.16	0.036798	0.466
FBtr0332037	1297	1119.16	1.14989	8.655
FBtr0083564	2996	2818.16	0.106005	2.009
FBtr0082430	1248	1070.16	1.89227	13.618
FBtr0078558	949	771.433	0.229684	1.192
FBtr0345992	3400	3222.16	0.816484	17.693
FBtr0079160	1396	1218.16	19.5729	160.345
FBtr0082497	2890	2712.16	163.546	2982.99
FBtr0307078	5660	5482.16	0.00904	0.333
FBtr0345295	2411	2233.16	34.7635	522.083
FBtr0085162	1531	1353.16	0.578267	5.262
FBtr0089557	2073	1895.16	1.02	13
FBtr0081827	2898	2720.16	56.7969	1039
FBtr0335431	2213	2035.16	3.04584	41.687
FBtr0100420	2894	2716.16	2.14946	39.263
FBtr0075693	8497	8319.17	3.76343	210.552
FBtr0086045	936	758.439	0	0
FBtr0073692	1521	1343.16	1.07004	9.666
FBtr0084737	2791	2613.16	0.455226	8
FBtr0074356	1834	1656.16	11.4924	128
FBtr0290303	5698	5520.16	0.290506	10.785
FBtr0340265	3808	3630.16	0.470008	11.474
FBtr0070555	1048	870.165	0	0
FBtr0087109	6491	6313.16	0.003851	0.163
FBtr0073619	3411	3233.16	3.41259	74.201
FBtr0310329	4642	4464.16	0.021994	0.66
FBtr0290120	5497	5319.16	0.047076	1.684
FBtr0079112	2029	1851.16	0.02675	0.333
FBtr0080835	384	206.801	0	0
FBtr0343142	8370	8192.17	12.1678	670.36
FBtr0082608	775	597.538	90.8982	365.272
FBtr0080792	611	433.627	0	0
FBtr0304915	6891	6713.16	1.86863	84.362
FBtr0073643	1331	1153.16	0	0
FBtr0301160	1351	1173.16	4.63271	36.55
FBtr0339094	1836	1658.16	2.43572	27.161
FBtr0332131	11198	11020.2	0.04048	3
FBtr0078444	499	321.687	0	0
FBtr0331797	4540	4362.16	5.49144	161.096
FBtr0472693	908	730.447	10.2031	50.121
FBtr0344028	10593	10415.2	3.18148	222.839
FBtr0339473	1026	848.165	7.96109	45.41
FBtr0302735	8996	8818.17	0.65152	38.637
FBtr0077003	2805	2627.16	0.513785	9.077
FBtr0300057	887	709.448	91.3672	435.92
FBtr0344646	2543	2365.16	10.1708	161.776
FBtr0088562	2085	1907.16	0	0
FBtr0340290	5062	4884.16	0.778587	25.574
FBtr0085629	657	479.582	14.3993	46.441
FBtr0087625	5978	5800.16	0.177809	6.936
FBtr0339940	5879	5701.16	0.184798	7.085
FBtr0081225	1305	1127.16	0	0
FBtr0070142	475	297.706	0.499478	1
FBtr0079946	895	717.448	5204.59	25111.5
FBtr0334134	1273	1095.16	2.98251	21.966
FBtr0329933	4663	4485.16	1.83833	55.45
FBtr0302213	870	692.456	0.644218	3
FBtr0081901	1036	858.165	33.9617	196
FBtr0080019	1134	956.165	26.282	169
FBtr0334625	3094	2916.16	0.586511	11.502
FBtr0306907	746	568.55	0.261539	1
FBtr0300051	1773	1595.16	0	0
FBtr0074809	2896	2718.16	23.5427	430.356
FBtr0304858	3987	3809.16	0.03336	0.855
FBtr0300366	1744	1566.16	0.227632	2.398
FBtr0081697	693	515.57	12.3714	42.894
FBtr0086497	1899	1721.16	0	0
FBtr0075809	2491	2313.16	0.746687	11.616
FBtr0308326	6286	6108.16	1.21215	49.792
FBtr0301002	270	92.875	0	0
FBtr0303825	957	779.421	70.8326	371.28
FBtr0306818	584	406.641	0	0
FBtr0087350	1604	1426.16	20.3315	195
FBtr0307499	880	702.452	0	0
FBtr0346893	123	58.482	0	0
FBtr0085785	3082	2904.16	1.17652	22.978
FBtr0085116	1026	848.165	3.50634	20
FBtr0343552	4296	4118.16	0.013673	0.379
FBtr0309231	6779	6601.16	0.007514	0.334
FBtr0075564	2515	2337.16	21.7591	342
FBtr0308819	1849	1671.16	1.72587	19.396
FBtr0075669	940	762.439	0	0
FBtr0346023	629	451.608	0	0
FBtr0075420	845	667.479	0.85821	3.852
FBtr0301185	2946	2768.16	0.079971	1.489
FBtr0075418	1676	1498.16	0.798462	8.045
FBtr0334493	4899	4721.16	0.043912	1.394
FBtr0073518	2345	2167.16	6.88703	100.374
FBtr0346904	895	717.448	14.7774	71.299
FBtr0307085	1414	1236.16	0.237165	1.972
FBtr0332738	7166	6988.16	0.031963	1.502
FBtr0075417	1605	1427.16	154.671	1484.5
FBtr0343513	355	177.819	0	0
FBtr0074669	1238	1060.16	411.8	2936
FBtr0085159	1401	1223.16	27.7648	228.389
FBtr0290036	2163	1985.16	1.49472	19.955
FBtr0335019	2292	2114.16	0.602021	8.559
FBtr0086669	831	653.488	0	0
FBtr0344568	5320	5142.16	19.7087	681.554
FBtr0078356	1945	1767.16	0.552308	6.564
FBtr0082722	1462	1284.16	44.812	387
FBtr0334837	465	287.714	1.03365	2
FBtr0086797	2080	1902.16	24.6614	315.473
FBtr0331195	771	593.54	4.95516	19.779
FBtr0085382	3369	3191.16	1.06285	22.81
FBtr0344566	4996	4818.16	7.15137	231.722
FBtr0332325	2048	1870.16	1.30609	16.427
FBtr0083183	4678	4500.16	14.2414	431
FBtr0083771	5243	5065.16	22.6342	771
FBtr0070209	2347	2169.16	22.5514	328.975
FBtr0084101	1101	923.165	0.055294	0.343
FBtr0081959	5397	5219.16	12.6197	442.942
FBtr0078204	1090	912.165	22.5819	138.525
FBtr0113436	2171	1993.16	13.2248	177.267
FBtr0083184	1773	1595.16	2.51688	27
FBtr0078205	2813	2635.16	6.91602	122.563
FBtr0084259	588	410.637	0	0
FBtr0345532	693	515.57	0	0
FBtr0071659	1809	1631.16	0.201447	2.21
FBtr0344256	671	493.577	0.18738	0.622
FBtr0088880	2742	2564.16	28.7949	496.544
FBtr0334823	5657	5479.16	0	0
FBtr0339072	1851	1673.16	3.67708	41.375
FBtr0303761	2458	2280.16	0	0
FBtr0083259	2497	2319.16	12.6951	198
FBtr0087993	1694	1516.16	0.980748	10
FBtr0336715	6268	6090.16	0.01352	0.554
FBtr0075629	1034	856.165	162.359	934.826
FBtr0333072	709	531.565	0	0
FBtr0332865	1932	1754.16	0	0
FBtr0306252	1880	1702.16	2.60472	29.817
FBtr0087641	2353	2175.16	87.0926	1274
FBtr0072290	1456	1278.16	127.972	1100.01
FBtr0082637	2347	2169.16	8.66651	126.425
FBtr0074451	4500	4322.16	28.326	823.348
FBtr0080041	2914	2736.16	0.256044	4.711
FBtr0344445	1925	1747.16	0.085108	1
FBtr0088594	1235	1057.16	0.009946	0.071
FBtr0346093	2091	1913.16	0.867421	11.16
FBtr0112841	359	181.818	0	0
FBtr0084557	1649	1471.16	0.262427	2.596
FBtr0080040	3207	3029.16	0.256619	5.228
FBtr0070986	3243	3065.16	1.66198	34.259
FBtr0088180	3700	3522.16	7.35475	174.21
FBtr0082404	1937	1759.16	2.83958	33.594
FBtr0305334	443	265.732	0	0
FBtr0302587	1156	978.165	0.231309	1.522
FBtr0345288	1383	1205.16	0.141104	1.144
FBtr0079439	1377	1199.16	0.142466	1.149
FBtr0310096	2765	2587.16	0.840162	14.618
FBtr0074716	2928	2750.16	13.3018	246.016
FBtr0301477	4782	4604.16	1.62108	50.194
FBtr0306115	735	557.554	0	0
FBtr0309277	2629	2451.16	0.011243	0.185
FBtr0074491	1527	1349.16	0	0
FBtr0073178	2759	2581.16	9.75724	169.371
FBtr0332647	2289	2111.16	2.47116	35.085
FBtr0342948	4364	4186.16	0	0
FBtr0333142	2624	2446.16	168.666	2774.66
FBtr0344734	1702	1524.16	1.75127	17.951
FBtr0073179	2710	2532.16	1.77879	30.291
FBtr0336904	6738	6560.16	2.06134	90.941
FBtr0084128	3019	2841.16	0.052337	1
FBtr0346042	1840	1662.16	11.3932	127.355
FBtr0071123	1480	1302.16	2.05547	18
FBtr0334266	5112	4934.16	1.70334	56.521
FBtr0305358	1114	936.165	8.10069	51
FBtr0300876	3681	3503.16	0.063912	1.506
FBtr0300888	2749	2571.16	2.57446	44.516
FBtr0075284	1418	1240.16	0.239803	2
FBtr0083016	1028	850.165	0.264647	1.513
FBtr0080625	1841	1663.16	0	0
FBtr0339639	1717	1539.16	0	0
FBtr0336956	2415	2237.16	0.066467	1
FBtr0070951	2103	1925.16	14.1203	182.814
FBtr0110977	1732	1554.16	30.5923	319.747
FBtr0085215	1492	1314.16	68.682	607
FBtr0332495	1345	1167.16	0.256831	2.016
FBtr0339957	5083	4905.16	15.4574	509.903
FBtr0086787	897	719.447	23.4682	113.547
FBtr0452127	2588	2410.16	5.67228	91.939
FBtr0334946	6303	6125.16	8.44063	347.687
FBtr0075241	1396	1218.16	0	0
FBtr0079321	1569	1391.16	109.091	1020.61
FBtr0336805	6225	6047.16	1.4428	58.675
FBtr0070046	2844	2666.16	6.1907	111
FBtr0086537	1701	1523.16	4.47704	45.86
FBtr0342870	8821	8643.17	19.6753	1143.64
FBtr0306199	6598	6420.16	0.015872	0.685
FBtr0343628	1427	1249.16	0.570563	4.793
FBtr0306204	6630	6452.16	0.023511	1.02
FBtr0290280	764	586.542	7.60547	30
FBtr0306201	7568	7390.16	0.024436	1.214
FBtr0343298	4596	4418.16	4.5787	136.044
FBtr0345087	7321	7143.16	4.15539	199.618
FBtr0446106	2150	1972.16	14.2479	188.969
FBtr0084082	1692	1514.16	17.9683	182.968
FBtr0310341	2049	1871.16	0.545782	6.868
FBtr0084255	646	468.592	5.39458	17
FBtr0079551	2270	2092.16	0.410546	5.776
FBtr0346806	1656	1478.16	4.67423	46.465
FBtr0083861	1877	1699.16	13.7222	156.803
FBtr0345630	4791	4613.16	0.58444	18.132
FBtr0077297	1178	1000.16	0	0
FBtr0303601	9928	9750.17	0.006114	0.401
FBtr0081481	4828	4650.16	1.48503	46.441
FBtr0310323	16988	16810.2	15.8515	1792
FBtr0076387	910	732.447	0.609045	3
FBtr0331419	1692	1514.16	0.098204	1
FBtr0340457	2191	2013.16	5.13195	69.48
FBtr0305314	644	466.594	0.072575	0.228
FBtr0331589	1491	1313.16	0.679416	6
FBtr0100597	1576	1398.16	2.95054	27.743
FBtr0076479	535	357.661	4633.96	11146
FBtr0071010	1167	989.165	0	0
FBtr0330035	4764	4586.16	0.023225	0.716
FBtr0343829	4010	3832.16	2.53417	65.309
FBtr0091657	1578	1400.16	1.81354	17.077
FBtr0081080	3783	3605.16	30.8803	748.691
FBtr0304811	5675	5497.16	0.03609	1.334
FBtr0332665	2763	2585.16	0.018247	0.317
FBtr0301974	2836	2658.16	1.47993	26.456
FBtr0112420	485	307.696	0	0
FBtr0084955	911	733.446	1.01369	5
FBtr0340497	1075	897.165	0	0
FBtr0333263	2524	2346.16	0.179098	2.826
FBtr0083996	1323	1145.16	0	0
FBtr0075878	613	435.625	2316.01	6785
FBtr0112813	7249	7071.16	0.370867	17.636
FBtr0330390	4848	4670.16	6.94465	218.112
FBtr0073484	2554	2376.16	0.1575	2.517
FBtr0333288	7617	7439.16	2.97634	148.903
FBtr0073488	5296	5118.16	0.348715	12.003
FBtr0074810	2019	1841.16	3.89754	48.259
FBtr0079088	3129	2951.16	1.61349	32.023
FBtr0073489	4893	4715.16	37.0832	1175.9
FBtr0087130	2377	2199.16	8.99286	133
FBtr0077545	571	393.644	0	0
FBtr0300090	607	429.629	0.086878	0.251
FBtr0333261	5380	5202.16	7.0428	246.391
FBtr0307598	20736	20558.2	0.663567	91.741
FBtr0301289	4841	4663.16	41.9757	1316.36
FBtr0335234	1756	1578.16	0.155891	1.655
FBtr0100469	2849	2671.16	1.41798	25.472
FBtr0346130	4326	4148.16	2.65857	74.165
FBtr0073846	1805	1627.16	4.39131	48.053
FBtr0344565	5129	4951.16	123.811	4122.53
FBtr0078749	1847	1669.16	7.63589	85.715
FBtr0306847	3781	3603.16	18.2594	442.452
FBtr0345099	7472	7294.16	9.38297	460.269
FBtr0079631	1803	1625.16	270.533	2956.75
FBtr0300808	2019	1841.16	0	0
FBtr0110884	2831	2653.16	0.055682	0.994
FBtr0085423	4340	4162.16	11.7467	328.8
FBtr0301532	5305	5127.16	7.83837	270.271
FBtr0082289	2357	2179.16	0.136472	2
FBtr0084884	2266	2088.16	0.2215	3.111
FBtr0299572	5685	5507.16	0.017118	0.634
FBtr0111147	1422	1244.16	1.945	16.274
FBtr0347363	10585	10407.2	0.601267	42.082
FBtr0087244	3176	2998.16	28.4682	574
FBtr0307283	1216	1038.16	0.477537	3.334
FBtr0344419	493	315.692	0.942043	2
FBtr0334109	5502	5324.16	0.123275	4.414
FBtr0303108	5249	5071.16	3.72318	126.975
FBtr0089338	3499	3321.16	19.5647	436.979
FBtr0070590	774	596.538	19.4429	78
FBtr0076715	1339	1161.16	19.7211	154
FBtr0300774	2069	1891.16	11.4984	146.239
FBtr0073237	2211	2033.16	2.06193	28.193
FBtr0073914	967	789.406	0.094183	0.5
FBtr0343996	2414	2236.16	12.9	193.994
FBtr0302507	2150	1972.16	5.26845	69.875
FBtr0088574	2548	2370.16	0.604167	9.63
FBtr0330225	5361	5183.16	0.678668	23.656
FBtr0334691	985	807.392	0	0
FBtr0305286	493	315.692	0.942043	2
FBtr0071775	4903	4725.16	0.261006	8.294
FBtr0089949	1799	1621.16	19.9239	217.219
FBtr0340621	5288	5110.16	1.22649	42.15
FBtr0089223	6592	6414.16	28.9527	1248.89
FBtr0074238	1227	1049.16	611.561	4314.98
FBtr0333412	3578	3400.16	2.93953	67.216
FBtr0339139	1696	1518.16	0	0
FBtr0088646	1084	906.165	128.194	781.218
FBtr0303153	1485	1307.16	2.8654	25.189
FBtr0084180	350	172.821	0	0
FBtr0331621	3251	3073.16	0.109521	2.263
FBtr0084918	1335	1157.16	0	0
FBtr0089749	2251	2073.16	6.08035	84.773
FBtr0084845	2796	2618.16	1.2016	21.157
FBtr0343192	1259	1081.16	7.39283	53.752
FBtr0336649	25298	25120.2	0.38891	65.7
FBtr0113216	866	688.459	1.10761	5.128
FBtr0308576	5487	5309.16	53.8081	1921.19
FBtr0086676	758	580.545	66.2571	258.681
FBtr0310551	1727	1549.16	29.5676	308.042
FBtr0304706	1323	1145.16	0	0
FBtr0074364	964	786.412	0	0
FBtr0085385	3325	3147.16	97.0059	2053.12
FBtr0346805	316	138.843	0	0
FBtr0076889	941	763.438	21.0355	108
FBtr0073732	5001	4823.16	15.6931	509.022
FBtr0077779	1734	1556.16	27.9379	292.378
FBtr0077149	2930	2752.16	0.054029	1
FBtr0088159	810	632.509	0.117565	0.5
FBtr0333555	527	349.665	0	0
FBtr0075568	3071	2893.16	19.4079	377.613
FBtr0344009	2396	2218.16	7.9308	118.306
FBtr0113416	4347	4169.16	0.190418	5.339
FBtr0332673	1017	839.165	0.089527	0.505
FBtr0100518	5302	5124.16	2.02759	69.871
FBtr0070725	5480	5302.16	3.28514	117.139
FBtr0082096	2606	2428.16	3.96381	64.727
FBtr0079782	1378	1200.16	105.654	852.753
FBtr0332967	5213	5035.16	8.90777	301.633
FBtr0086642	1073	895.165	0	0
FBtr0290340	5171	4993.16	2.93929	98.7
FBtr0342738	3887	3709.16	8.16362	203.636
FBtr0080876	4982	4804.16	0.046747	1.51
FBtr0071943	5067	4889.16	0.724456	23.82
FBtr0273286	5583	5405.16	0.007879	0.286
FBtr0342807	10594	10416.2	2.4614	172.419
FBtr0332565	2907	2729.16	0	0
FBtr0082126	1202	1024.16	19.8458	136.689
FBtr0072343	1178	1000.16	10.7357	72.21
FBtr0334279	7200	7022.16	3.45477	163.15
FBtr0345085	5665	5487.16	5.80794	214.322
FBtr0343167	5461	5283.16	0.019188	0.682
FBtr0086679	5680	5502.16	7.00403	259.166
FBtr0342796	2326	2148.16	0.008448	0.122
FBtr0085585	3002	2824.16	1.68486	32
FBtr0087014	2168	1990.16	7.32219	98
FBtr0345105	5863	5685.16	1.65085	63.117
FBtr0084631	2509	2331.16	1.99401	31.261
FBtr0301108	3956	3778.16	0.026369	0.67
FBtr0345098	2511	2333.16	18.0343	282.97
FBtr0307526	3404	3226.16	0.9159	19.871
FBtr0330682	1177	999.165	3.39488	22.812
FBtr0079524	2238	2060.16	3.48933	48.344
FBtr0300303	361	183.817	0	0
FBtr0307553	6236	6058.16	0.051823	2.111
FBtr0345115	7166	6988.16	1.20222	56.499
FBtr0305034	2727	2549.16	1.48972	25.539
FBtr0077570	3710	3532.16	22.8957	543.865
FBtr0088107	504	326.682	0.455175	1
FBtr0086269	962	784.415	0	0
FBtr0084751	1584	1406.16	3.59539	34
FBtr0088129	1797	1619.16	1.3664	14.879
FBtr0082473	730	552.555	1.6428	6.105
FBtr0300402	3255	3077.16	9.61721	199.02
FBtr0070052	1059	881.165	58.723	347.986
FBtr0342579	793	615.523	0	0
FBtr0339500	2650	2472.16	0.927986	15.428
FBtr0344165	5497	5319.16	0.660218	23.617
FBtr0345089	7069	6891.16	0.665205	30.828
FBtr0343600	747	569.549	54.8587	210.123
FBtr0077237	1173	995.165	1.64362	11
FBtr0086535	2585	2407.16	44.4147	719
FBtr0299519	1440	1262.16	0.021635	0.184
FBtr0089937	2398	2220.16	2.97067	44.354
FBtr0084760	1010	832.165	53.2321	297.906
FBtr0083301	1644	1466.16	0	0
FBtr0078084	3243	3065.16	1.43227	29.524
FBtr0077198	2026	1848.16	119.72	1488
FBtr0331997	4647	4469.16	0.033272	1
FBtr0273238	1077	899.165	4.2997	26
FBtr0082519	1451	1273.16	36.8029	315.111
FBtr0089923	1531	1353.16	2.21165	20.126
FBtr0300732	3159	2981.16	3.03761	60.9
FBtr0082018	1298	1120.16	20.6759	155.755
FBtr0340552	1661	1483.16	4.81414	48.018
FBtr0332620	5423	5245.16	0.863925	30.474
FBtr0331205	3319	3141.16	25.0415	528.989
FBtr0077464	1940	1762.16	1.82974	21.684
FBtr0073844	4375	4197.16	1.60583	45.326
FBtr0340028	3296	3118.16	1.02387	21.47
FBtr0070955	1647	1469.16	6.02062	59.485
FBtr0079303	1979	1801.16	0.025182	0.305
FBtr0321265	937	759.439	1.36732	6.983
FBtr0070426	1685	1507.16	0.755064	7.653
FBtr0085216	976	798.396	9.68476	52
FBtr0076796	3968	3790.16	0.671704	17.121
FBtr0074851	4078	3900.16	0.981225	25.736
FBtr0340390	1016	838.165	0.058488	0.33
FBtr0112488	844	666.48	0	0
FBtr0329942	4949	4771.16	7.24919	232.6
FBtr0075036	2053	1875.16	2.9092	36.687
FBtr0070568	1472	1294.16	37.5551	326.855
FBtr0331720	2106	1928.16	0.006206	0.08
FBtr0082667	1651	1473.16	0	0
FBtr0111048	3506	3328.16	0.180748	4.046
FBtr0077763	3807	3629.16	7.23072	176.475
FBtr0334887	5180	5002.16	1.46645	49.331
FBtr0083585	3399	3221.16	0.035771	0.775
FBtr0433495	8302	8124.16	0.069277	3.785
FBtr0077882	790	612.524	58.4263	240.673
FBtr0079654	2693	2515.16	3.92481	66.387
FBtr0343257	1512	1334.16	55.3414	496.542
FBtr0333331	6876	6698.16	5.15501	232.21
FBtr0452144	7393	7215.16	2.9677	144
FBtr0110770	384	206.801	0	0
FBtr0334168	7023	6845.16	1.7977	82.756
FBtr0073056	2202	2024.16	2.90192	39.503
FBtr0073793	678	500.575	6.77984	22.824
FBtr0085447	1623	1445.16	43.5238	423
FBtr0082726	2913	2735.16	3.19671	58.801
FBtr0336689	4355	4177.16	0.86404	24.272
FBtr0078571	1413	1235.16	165.603	1375.59
FBtr0334890	635	457.6	496.062	1526.58
FBtr0074790	3638	3460.16	0.171897	4
FBtr0085397	2589	2411.16	31.4237	509.542
FBtr0339152	1536	1358.16	0	0
FBtr0082865	1402	1224.16	28.0592	231
FBtr0335179	9240	9062.17	64.2592	3916.18
FBtr0345622	2333	2155.16	2.6e-05	0
FBtr0302277	6242	6064.16	15.341	625.636
FBtr0075214	1653	1475.16	0.201601	2
FBtr0301722	1663	1485.16	0	0
FBtr0089941	1386	1208.16	1.04339	8.478
FBtr0081784	3150	2972.16	2.70339	54.035
