Name	Length	EffectiveLength	TPM	NumReads
FBtr0080975	5625	5424.57	3.94664	455.289
FBtr0079271	2252	2051.57	4.63486	202.216
FBtr0335484	2684	2483.57	1.48917	78.653
FBtr0076282	1897	1696.57	0.161895	5.841
FBtr0334778	3520	3319.57	3.60717	254.649
FBtr0072047	3915	3714.57	1.3e-05	0.001
FBtr0082458	4338	4137.57	17.9127	1576.16
FBtr0332787	5056	4855.57	2.27799	235.227
FBtr0073782	1001	800.567	0	0
FBtr0086009	3740	3539.57	0.189335	14.252
FBtr0329968	674	473.567	3.42189	34.462
FBtr0302987	1006	805.567	0	0
FBtr0070446	1027	826.567	562.526	9888.14
FBtr0082460	2783	2582.57	2.8586	157
FBtr0344754	2048	1847.57	3.01442	118.44
FBtr0082825	807	606.567	0.465134	6
FBtr0083036	3129	2928.57	2.50932	156.28
FBtr0347211	15585	15384.6	0.263988	86.37
FBtr0303419	2619	2418.57	9.84436	506.337
FBtr0332852	1671	1470.57	0.224914	7.034
FBtr0305006	4255	4054.57	0.009001	0.776
FBtr0303405	1894	1693.57	2.38266	85.814
FBtr0079537	5135	4934.57	31.1357	3267.4
FBtr0077013	494	293.603	0.800783	5
FBtr0086198	1531	1330.57	1.42713	40.383
FBtr0342581	1532	1331.57	10.6111	300.483
FBtr0084963	2988	2787.57	16.1651	958.293
FBtr0306027	3997	3796.57	0.019877	1.605
FBtr0112477	448	247.823	0	0
FBtr0305011	9700	9499.57	0.035272	7.126
FBtr0346508	4277	4076.57	0.936226	81.165
FBtr0344822	7875	7674.57	0.796912	130.064
FBtr0330321	3186	2985.57	0.753428	47.837
FBtr0339672	2365	2164.57	2.9499	135.791
FBtr0330322	1878	1677.57	0.308794	11.016
FBtr0076163	668	467.567	4.32445	43
FBtr0080104	2332	2131.57	0	0
FBtr0070517	2841	2640.57	0.925328	51.962
FBtr0074854	1283	1082.57	0.060434	1.391
FBtr0082049	754	553.567	9.27678	109.21
FBtr0337059	1488	1287.57	2.58424	70.761
FBtr0089471	7561	7360.57	135.095	21146.9
FBtr0071306	1372	1171.57	7.25644	180.794
FBtr0089793	26619	26418.6	0.32768	184.1
FBtr0334080	4757	4556.57	2.59384	251.348
FBtr0333491	1529	1328.57	0.769975	21.755
FBtr0070256	1289	1088.57	32.5302	753.071
FBtr0075184	657	456.567	224.11	2176
FBtr0074786	3600	3399.57	1.15887	83.782
FBtr0077441	1807	1606.57	9.06539	309.727
FBtr0079189	1377	1176.57	0.842592	21.083
FBtr0343108	2418	2217.57	1.69434	79.904
FBtr0112389	510	309.584	0	0
FBtr0079936	1229	1028.57	0.046835	1.024
FBtr0083383	3260	3059.57	0.003017	0.196
FBtr0086152	2981	2780.57	71.9815	4256.46
FBtr0078579	1243	1042.57	0.451026	10
FBtr0337002	1880	1679.57	5.00812	178.882
FBtr0073363	1173	972.567	0.373609	7.727
FBtr0074579	1425	1224.57	0.011804	0.307
FBtr0078873	449	248.814	0	0
FBtr0081267	1457	1256.57	56.9337	1521.42
FBtr0331644	3342	3141.57	0.02253	1.505
FBtr0079538	3003	2802.57	2.61365	155.775
FBtr0307213	635	434.567	0.219952	2.033
FBtr0112807	3032	2831.57	8.42067	507.07
FBtr0082273	2933	2732.57	1.63395	94.952
FBtr0079319	887	686.567	15.2067	222.031
FBtr0083323	762	561.567	63.7385	761.197
FBtr0112514	907	706.567	0.865159	13
FBtr0079129	2168	1967.57	19.5179	816.688
FBtr0080499	6023	5822.57	7.8511	972.163
FBtr0342584	537	336.571	0.061026	0.437
FBtr0086749	1015	814.567	54.6446	946.604
FBtr0072094	1139	938.567	0.0501	1
FBtr0332370	1926	1725.57	167.359	6141.49
FBtr0078569	3771	3570.57	8.26746	627.774
FBtr0111076	7741	7540.57	0.354324	56.82
FBtr0091838	1023	822.567	3.28558	57.475
FBtr0071059	458	257.739	1.15934	6.355
FBtr0112418	590	389.567	2.3e-05	0
FBtr0072655	3109	2908.57	0.056233	3.478
FBtr0347409	6665	6464.57	0.010149	1.395
FBtr0073244	2631	2430.57	13.7825	712.408
FBtr0306079	455	254.762	0	0
FBtr0073142	489	288.612	144.19	885
FBtr0301876	6324	6123.57	0.50281	65.479
FBtr0332875	926	725.567	0	0
FBtr0082664	865	664.567	3.06668	43.341
FBtr0346793	2819	2618.57	0.125701	7
FBtr0333149	1913	1712.57	3.06544	111.644
FBtr0076549	4624	4423.57	6.41438	603.422
FBtr0077446	3664	3463.57	0.015523	1.143
FBtr0081335	2134	1933.57	0.50714	20.854
FBtr0307059	3504	3303.57	1.63949	115.182
FBtr0299562	992	791.567	0	0
FBtr0084896	1758	1557.57	0.181138	6
FBtr0339179	1820	1619.57	0.014478	0.499
FBtr0086109	1829	1628.57	13.0508	452
FBtr0083642	5140	4939.57	0.19424	20.404
FBtr0336719	10519	10318.6	0.008336	1.829
FBtr0345620	2931	2730.57	0.049858	2.895
FBtr0301848	3659	3458.57	6.41646	471.939
FBtr0332963	2596	2395.57	10.91	555.813
FBtr0074907	2712	2511.57	2.35902	126
FBtr0076928	1004	803.567	0.117044	2
FBtr0080075	3609	3408.57	3.59083	260.292
FBtr0303443	510	309.584	0.911337	6
FBtr0088042	4541	4340.57	17.8608	1648.7
FBtr0089867	2360	2159.57	1.24784	57.309
FBtr0339496	1668	1467.57	0.609078	19.009
FBtr0300894	3027	2826.57	0.01425	0.857
FBtr0088842	1468	1267.57	43.6699	1177.19
FBtr0075967	2202	2001.57	26.3355	1121
FBtr0332542	969	768.567	0.042149	0.689
FBtr0310301	4721	4520.57	0.041662	4.005
FBtr0331623	3865	3664.57	15.9217	1240.81
FBtr0303217	2327	2126.57	0.502406	22.721
FBtr0113215	1165	964.567	0	0
FBtr0072326	683	482.567	1.28439	13.181
FBtr0310082	943	742.567	40.6171	641.415
FBtr0346122	1207	1006.57	0.512037	10.961
FBtr0076605	3689	3488.57	12.4845	926.215
FBtr0100584	2625	2424.57	0.901332	46.474
FBtr0071546	6400	6199.57	12.348	1627.99
FBtr0343204	975	774.567	5.13976	84.663
FBtr0310658	3369	3168.57	1.62126	109.247
FBtr0087431	3648	3447.57	4.23916	310.804
FBtr0089660	2442	2241.57	0.005052	0.241
FBtr0075490	1393	1192.57	1.68776	42.804
FBtr0076805	1979	1778.57	0.008828	0.334
FBtr0303292	2656	2455.57	0.8152	42.571
FBtr0342702	2030	1829.57	0.199084	7.746
FBtr0084628	1676	1475.57	8.54047	268
FBtr0310446	4596	4395.57	1.09352	102.22
FBtr0334038	1429	1228.57	6.03197	157.599
FBtr0081250	657	456.567	1.33889	13
FBtr0072697	3698	3497.57	17.443	1297.42
FBtr0085751	514	313.581	0	0
FBtr0329945	6091	5890.57	3.32033	415.941
FBtr0070245	2890	2689.57	9.51092	544
FBtr0082279	2452	2251.57	59.9271	2869.47
FBtr0083186	1115	914.567	0	0
FBtr0302854	886	685.567	0.142604	2.079
FBtr0331933	3784	3583.57	60.2208	4589.41
FBtr0299637	3565	3364.57	0.009474	0.678
FBtr0343717	4656	4455.57	0.010554	1
FBtr0304881	549	348.569	1.48392	11
FBtr0077344	1546	1345.57	17.0704	488.476
FBtr0075386	4006	3805.57	4.87407	394.462
FBtr0346668	1804	1603.57	0	0
FBtr0309891	5012	4811.57	0.473098	48.41
FBtr0336466	2870	2669.57	2.31993	131.707
FBtr0303780	1440	1239.57	0.645137	17.007
FBtr0321302	305	119.28	0.394042	1
FBtr0088786	1378	1177.57	22.5538	564.807
FBtr0071620	1216	1015.57	0	0
FBtr0342803	7346	7145.57	0.92756	140.953
FBtr0070195	987	786.567	0.179346	3
FBtr0330704	4872	4671.57	0.017597	1.748
FBtr0300787	2160	1959.57	7.42318	309.346
FBtr0078949	1331	1130.57	48.6292	1169.2
FBtr0089406	2786	2585.57	0.494897	27.212
FBtr0331597	1850	1649.57	126.068	4422.51
FBtr0343381	2221	2020.57	0.177071	7.609
FBtr0075903	1774	1573.57	0.029883	1
FBtr0089480	1654	1453.57	7.00193	216.445
FBtr0335405	2902	2701.57	12.4837	717.222
FBtr0306606	5023	4822.57	14.4501	1481.98
FBtr0089400	2889	2688.57	2.58738	147.936
FBtr0334529	3319	3118.57	0.242724	16.098
FBtr0340328	769	568.567	0	0
FBtr0332324	2975	2774.57	26.7235	1576.83
FBtr0089836	842	641.567	11.8497	161.675
FBtr0091842	493	292.605	2.3119	14.386
FBtr0080555	514	313.581	0	0
FBtr0335120	5590	5389.57	0.086721	9.94
FBtr0090013	5444	5243.57	1.24195	138.493
FBtr0074676	2092	1891.57	0.015378	0.619
FBtr0086725	1320	1119.57	42.8513	1020.25
FBtr0086053	1959	1758.57	9.84031	368.012
FBtr0273225	17969	17768.6	1.3716	518.293
FBtr0334886	4964	4763.57	0.730329	73.985
FBtr0346569	1838	1637.57	11.8136	411.411
FBtr0085831	831	630.567	49.3665	662
FBtr0071088	1686	1485.57	4.11488	130
FBtr0074762	6937	6736.57	19.6681	2817.7
FBtr0110920	3536	3335.57	4.36267	309.468
FBtr0113817	2619	2418.57	4.26919	219.583
FBtr0078616	2003	1802.57	0.104346	4
FBtr0302662	4974	4773.57	7.75574	787.337
FBtr0335033	4030	3829.57	0.005929	0.483
FBtr0089527	6785	6584.57	0.074633	10.451
FBtr0114558	2108	1907.57	0.529799	21.492
FBtr0309841	4151	3950.57	8.28544	696.096
FBtr0081007	4724	4523.57	11.5665	1112.69
FBtr0079154	1201	1000.57	0.017184	0.366
FBtr0081257	1146	945.567	4.15334	83.519
FBtr0343392	1090	889.567	0	0
FBtr0075935	2839	2638.57	0.052972	2.972
FBtr0085682	1921	1720.57	1.84279	67.428
FBtr0073935	992	791.567	0.153603	2.586
FBtr0300028	343	149.185	24.2917	77.068
FBtr0086268	440	239.915	0.195996	1
FBtr0346017	699	498.567	0.035962	0.381
FBtr0301098	2017	1816.57	0.134398	5.192
FBtr0071146	3737	3536.57	0.004127	0.31
FBtr0089397	2699	2498.57	4.10596	218.173
FBtr0084870	1831	1630.57	39.5082	1370
FBtr0070586	1713	1512.57	23.4808	755.304
FBtr0075643	531	330.573	131.435	924
FBtr0344082	5316	5115.57	18.981	2064.94
FBtr0306091	1049	848.567	7.22755	130.428
FBtr0082515	1949	1748.57	10.8133	402.102
FBtr0336615	7987	7786.57	13.326	2206.68
FBtr0342598	474	273.655	6.50379	37.85
FBtr0079488	2834	2633.57	32.0677	1796
FBtr0300599	4758	4557.57	5.49567	532.658
FBtr0080586	1141	940.567	37.5006	750.104
FBtr0074902	899	698.567	31.033	461.027
FBtr0303250	2051	1850.57	0.012695	0.5
FBtr0336813	851	650.567	1.99792	27.642
FBtr0082721	707	506.567	248.965	2682.06
FBtr0332654	3278	3077.57	6.33549	414.65
FBtr0070624	1876	1675.57	0.014059	0.501
FBtr0339173	2442	2241.57	0.029644	1.413
FBtr0340287	5336	5135.57	0.128949	14.083
FBtr0087478	2966	2765.57	0	0
FBtr0290320	2831	2630.57	0.59698	33.397
FBtr0084958	1305	1104.57	1.90002	44.632
FBtr0075383	809	608.567	0	0
FBtr0332857	1299	1098.57	0.427238	9.981
FBtr0305699	8704	8503.57	6.89278	1246.49
FBtr0273352	1069	868.567	3.92231	72.45
FBtr0110769	1394	1193.57	0	0
FBtr0343598	3897	3696.57	0.324539	25.513
FBtr0083553	2494	2293.57	28.9341	1411.29
FBtr0304691	477	276.645	0.006053	0.036
FBtr0081338	863	662.567	1.44636	20.38
FBtr0339176	589	388.567	1411.48	11663.6
FBtr0114508	1165	964.567	0.04875	1
FBtr0077517	2028	1827.57	54.1875	2106.04
FBtr0070922	2022	1821.57	6.44143	249.529
FBtr0334991	1534	1333.57	7.10586	201.523
FBtr0306202	7235	7034.57	0.010775	1.612
FBtr0077329	1072	871.567	0.215807	4
FBtr0087976	1304	1103.57	60.9144	1429.6
FBtr0079978	2271	2070.57	2.72579	120.026
FBtr0072570	1967	1766.57	1.94468	73.059
FBtr0070557	487	286.617	0	0
FBtr0331529	2056	1855.57	11.3156	446.529
FBtr0112955	7114	6913.57	0.034354	5.051
FBtr0071309	444	243.866	0.003238	0.017
FBtr0083576	2041	1840.57	0.102191	4
FBtr0070259	2082	1881.57	223.751	8953.21
FBtr0070053	2418	2217.57	0.116956	5.516
FBtr0084909	2566	2365.57	10.6121	533.865
FBtr0330042	3003	2802.57	0.061784	3.682
FBtr0081285	1215	1014.57	14.0433	303
FBtr0300817	831	630.567	0	0
FBtr0081030	1435	1234.57	0	0
FBtr0085513	4129	3928.57	0.011974	1
FBtr0072317	1099	898.567	37.9809	725.788
FBtr0273188	6040	5839.57	0.338284	42.01
FBtr0113092	5166	4965.57	2.18354	230.581
FBtr0073081	210	66.355	1.4173	2
FBtr0084034	2799	2598.57	16.7645	926.441
FBtr0075283	2028	1827.57	27.568	1071.45
FBtr0080852	3130	2929.57	27.8047	1732.27
FBtr0077476	1436	1235.57	0.039517	1.038
FBtr0339600	3404	3203.57	3.17681	216.431
FBtr0334851	3868	3667.57	0.23587	18.397
FBtr0303248	516	315.579	2.70287	18.14
FBtr0072236	1212	1011.57	50.6685	1090
FBtr0080806	2840	2639.57	0.026793	1.504
FBtr0080829	1496	1295.57	3.23654	89.173
FBtr0087792	1060	859.567	3.82876	69.989
FBtr0331442	1406	1205.57	1.36475	34.99
FBtr0088449	1863	1662.57	0.028294	1
FBtr0445215	733	532.567	164.139	1859
FBtr0085695	2340	2139.57	1.8253	83.053
FBtr0076426	1888	1687.57	7.72661	277.297
FBtr0087860	895	694.567	32.082	473.881
FBtr0088365	1142	941.567	0.008808	0.176
FBtr0071275	2295	2094.57	50.8279	2264.07
FBtr0077853	5401	5200.57	20.8966	2311.11
FBtr0347275	405	205.751	0.897842	3.929
FBtr0083289	1511	1310.57	7.22588	201.393
FBtr0304859	3802	3601.57	0.045587	3.492
FBtr0075459	2517	2316.57	4.64832	229
FBtr0310331	14827	14626.6	0.061457	19.117
FBtr0089061	2884	2683.57	36.0611	2058
FBtr0347437	266	93.769	0	0
FBtr0309516	774	573.567	0	0
FBtr0088816	648	447.567	19.0308	181.137
FBtr0112404	198	61.702	1.52417	2
FBtr0300324	1592	1391.57	6.51722	192.868
FBtr0072294	1515	1314.57	0	0
FBtr0070458	2721	2520.57	4.61669	247.471
FBtr0345104	10097	9896.57	0.748521	157.537
FBtr0079861	5381	5180.57	0.027776	3.06
FBtr0299880	2800	2599.57	4.72213	261.055
FBtr0346271	1480	1279.57	0.038149	1.038
FBtr0086003	4630	4429.57	0.09442	8.894
FBtr0083399	2476	2275.57	31.1201	1506
FBtr0088783	1907	1706.57	46.8709	1701.07
FBtr0345109	11401	11200.6	0.754178	179.642
FBtr0331930	5007	4806.57	0.298468	30.509
FBtr0307177	1371	1170.57	10.8025	268.916
FBtr0071216	2655	2454.57	55.1464	2878.63
FBtr0343337	1807	1606.57	13.3787	457.094
FBtr0332661	5265	5064.57	0.213546	23
FBtr0304049	4065	3864.57	2.7312	224.465
FBtr0089236	3282	3081.57	0.139275	9.127
FBtr0303077	607	406.567	0.46263	4
FBtr0346871	2775	2574.57	3216.78	176125
FBtr0080147	742	541.567	27.7394	319.48
FBtr0333974	5089	4888.57	0	0
FBtr0078584	899	698.567	0.067313	1
FBtr0301606	1735	1534.57	3.74466	122.206
FBtr0335180	9389	9188.57	17.3184	3384.15
FBtr0083827	3918	3717.57	0.015189	1.201
FBtr0089079	2401	2200.57	1.08409	50.733
FBtr0336755	2634	2433.57	10.5833	547.718
FBtr0074058	1377	1176.57	43.1211	1078.95
FBtr0303165	1834	1633.57	4.60571	160.003
FBtr0321271	574	373.567	0.010258	0.081
FBtr0332348	69435	69234.6	0.006041	8.895
FBtr0075562	7222	7021.57	21.3493	3187.95
FBtr0301231	3470	3269.57	1.22736	85.341
FBtr0333973	4986	4785.57	0	0
FBtr0333473	22580	22379.6	0.485192	230.919
FBtr0076309	3371	3170.57	0	0
FBtr0089208	3872	3671.57	0.972343	75.922
FBtr0308596	8707	8506.57	0.050765	9.184
FBtr0346083	1532	1331.57	0.277303	7.853
FBtr0339161	3161	2960.57	13.5562	853.505
FBtr0299837	18528	18327.6	51.9008	20229
FBtr0072935	4545	4344.57	6.66449	615.754
FBtr0073124	3953	3752.57	0.062654	5
FBtr0345023	2076	1875.57	1.79119	71.444
FBtr0078535	2469	2268.57	17.4943	844
FBtr0088531	1749	1548.57	25.9069	853.179
FBtr0083595	3277	3076.57	67.0048	4383.96
FBtr0089994	1238	1037.57	3.669	80.958
FBtr0345169	9931	9730.57	0.00792	1.639
FBtr0336690	4154	3953.57	0.348674	29.316
FBtr0087258	5793	5592.57	44.7859	5326.56
FBtr0079607	1884	1683.57	0.111721	4
FBtr0070115	1175	974.567	32.5203	674
FBtr0321270	631	430.567	0.049526	0.453
FBtr0081375	1006	805.567	1.94387	33.301
FBtr0304921	3544	3343.57	0.142323	10.12
FBtr0331655	2527	2326.57	3.62136	179.177
FBtr0302081	1332	1131.57	0.57013	13.72
FBtr0070583	2377	2176.57	13.5833	628.739
FBtr0112387	413	213.477	14.8192	67.278
FBtr0100088	566	365.567	0.128629	1
FBtr0290279	1951	1750.57	0.768471	28.609
FBtr0074648	1888	1687.57	0.339052	12.168
FBtr0086492	2995	2794.57	0.3457	20.545
FBtr0088542	2399	2198.57	1.39365	65.161
FBtr0305007	874	673.567	5.22552	74.852
FBtr0334717	2862	2661.57	0.126857	7.18
FBtr0332864	1935	1734.57	0	0
FBtr0089516	4808	4607.57	4.48425	439.395
FBtr0080902	6671	6470.57	0.013424	1.847
FBtr0290013	3602	3401.57	0.433942	31.391
FBtr0076054	6026	5825.57	0.152072	18.84
FBtr0336484	2390	2189.57	5.83512	271.708
FBtr0306051	612	411.567	0.58146	5.089
FBtr0273293	494	293.603	1188.01	7417.79
FBtr0086962	5397	5196.57	26.442	2922.17
FBtr0088973	725	524.567	0.058449	0.652
FBtr0072124	2163	1962.57	18.1159	756.1
FBtr0073378	791	590.567	252.425	3170.27
FBtr0307379	5372	5171.57	5.30573	583.528
FBtr0306154	1487	1286.57	2.86065	78.269
FBtr0307036	511	310.583	0.129146	0.853
FBtr0086173	1107	906.567	2.62017	50.515
FBtr0305130	2086	1885.57	0.268459	10.765
FBtr0087354	1755	1554.57	0.909129	30.056
FBtr0074185	1734	1533.57	1.67997	54.79
FBtr0083060	2339	2138.57	4.78195	217.481
FBtr0332830	5929	5728.57	0.03005	3.661
FBtr0075329	1757	1556.57	100.321	3320.9
FBtr0334306	4940	4739.57	31.722	3197.38
FBtr0087820	1617	1416.57	5.47713	165
FBtr0333657	7905	7704.57	1.08957	178.525
FBtr0070125	845	644.567	42.5063	582.661
FBtr0330073	3621	3420.57	0.214322	15.59
FBtr0082727	2606	2405.57	1.01374	51.861
FBtr0080169	2652	2451.57	43.5755	2271.86
FBtr0082742	3273	3072.57	0.111629	7.294
FBtr0087411	4039	3838.57	0.305682	24.954
FBtr0332913	10141	9940.57	0.028381	6
FBtr0082846	2558	2357.57	0.437797	21.95
FBtr0112993	432	232.035	386.126	1905.37
FBtr0308771	537	336.571	0.028247	0.202
FBtr0333117	6875	6674.57	1.19791	170.036
FBtr0072172	747	546.567	81.2113	943.961
FBtr0081841	2613	2412.57	23.9573	1229.17
FBtr0070648	2246	2045.57	23.1307	1006.23
FBtr0332785	1561	1360.57	0.044128	1.277
FBtr0075117	1029	828.567	0	0
FBtr0082593	1167	966.567	99.6332	2048
FBtr0072737	5610	5409.57	13.1455	1512.29
FBtr0078570	3871	3670.57	6.91682	539.926
FBtr0334867	2747	2546.57	2.12046	114.836
FBtr0076292	3423	3222.57	8.19653	561.728
FBtr0078266	1365	1164.57	0.040378	1
FBtr0300056	3017	2816.57	0.06678	4
FBtr0300455	2947	2746.57	0.034241	2
FBtr0074071	2342	2141.57	0.372969	16.986
FBtr0080170	1504	1303.57	95.4174	2645.18
FBtr0334881	3068	2867.57	0.117951	7.193
FBtr0302955	391	192.4	0.001682	0.007
FBtr0334715	3407	3206.57	0.072614	4.952
FBtr0332033	1353	1152.57	0.042598	1.044
FBtr0337058	660	459.567	0	0
FBtr0304961	854	653.567	0.174875	2.431
FBtr0334153	1658	1457.57	6.21638	192.69
FBtr0082941	2669	2468.57	11.3301	594.804
FBtr0332651	2791	2590.57	0.035529	1.957
FBtr0073076	880	679.567	77.4614	1119.47
FBtr0300906	1872	1671.57	0.00628	0.223
FBtr0310380	2400	2199.57	0.272154	12.731
FBtr0079467	1214	1013.57	25.5158	549.992
FBtr0302495	1061	860.567	0.773852	14.162
FBtr0347151	2731	2530.57	4.38793	236.141
FBtr0084026	1384	1183.57	4.13187	104
FBtr0086200	1669	1468.57	3.95004	123.364
FBtr0075901	1182	981.567	0	0
FBtr0344316	5947	5746.57	0.022581	2.76
FBtr0078314	1558	1357.57	5.03305	145.307
FBtr0073923	2894	2693.57	6.5465	375
FBtr0336897	1347	1146.57	0.057528	1.403
FBtr0306919	1450	1249.57	1.12014	29.766
FBtr0072262	3956	3755.57	33.9808	2713.96
FBtr0078605	1518	1317.57	0.035689	1
FBtr0344973	1949	1748.57	0.244913	9.107
FBtr0086972	1711	1510.57	3.03564	97.518
FBtr0112954	1548	1347.57	0.607539	17.411
FBtr0086705	1166	965.567	7.08457	145.476
FBtr0305559	5840	5639.57	0.012535	1.503
FBtr0339359	2581	2380.57	0.07391	3.742
FBtr0088522	1929	1728.57	3.72337	136.873
FBtr0344867	1453	1252.57	1.02238	27.234
FBtr0088166	1239	1038.57	0	0
FBtr0334660	4719	4518.57	328.239	31541.7
FBtr0083884	268	94.944	0	0
FBtr0072619	1456	1255.57	0.037451	1
FBtr0078723	3986	3785.57	22.3091	1796
FBtr0085720	5803	5602.57	35.1991	4193.85
FBtr0086521	2768	2567.57	0.054942	3
FBtr0307488	7901	7700.57	25.7578	4218.19
FBtr0333576	1558	1357.57	0.197034	5.688
FBtr0074400	729	528.567	0.131046	1.473
FBtr0307015	6500	6299.57	111.31	14912.2
FBtr0081159	4963	4762.57	31.9836	3239.38
FBtr0305549	11632	11431.6	10.8282	2632.43
FBtr0072910	1395	1194.57	30.3936	772.123
FBtr0310114	1163	962.567	0	0
FBtr0072308	2351	2150.57	20.3391	930.204
FBtr0339547	1595	1394.57	0.016871	0.5
FBtr0299695	640	439.567	3.9871	37.271
FBtr0342583	1097	896.567	0.019623	0.374
FBtr0114364	5126	4925.57	0.536213	56.168
FBtr0304818	502	301.592	0	0
FBtr0273313	623	422.567	0.222557	2
FBtr0083369	1399	1198.57	0.357622	9.116
FBtr0340620	4485	4284.57	7.46971	680.62
FBtr0080175	379	181.173	0	0
FBtr0308629	9153	8952.57	0.382102	72.748
FBtr0304918	8761	8560.57	0.063241	11.513
FBtr0079343	6472	6271.57	20.5213	2737
FBtr0321258	2850	2649.57	0	0
FBtr0310030	2361	2160.57	6.02367	276.773
FBtr0081966	1813	1612.57	0.212728	7.295
FBtr0335491	5779	5578.57	0.050451	5.985
FBtr0114616	3371	3170.57	0.024244	1.635
FBtr0331710	3993	3792.57	3.64335	293.852
FBtr0084340	633	432.567	0	0
FBtr0087859	865	664.567	80.2715	1134.47
FBtr0336741	968	767.567	13.6928	223.512
FBtr0330638	678	477.567	0.078974	0.802
FBtr0072220	1239	1038.57	24.7048	545.644
FBtr0336717	10892	10691.6	0.071141	16.175
FBtr0333085	3292	3091.57	1.22077	80.262
FBtr0331564	1483	1282.57	99.2779	2707.86
FBtr0299560	845	644.567	0	0
FBtr0074621	1475	1274.57	0.485048	13.147
FBtr0082384	716	515.567	39.1272	429
FBtr0344795	1758	1557.57	0.785506	26.019
FBtr0301226	2053	1852.57	71.076	2800.21
FBtr0075007	1441	1240.57	0.083953	2.215
FBtr0336960	3139	2938.57	0.072569	4.535
FBtr0300404	3943	3742.57	0.869931	69.239
FBtr0334835	5295	5094.57	2e-05	0.002
FBtr0113826	1386	1185.57	73.6746	1857.54
FBtr0340182	2980	2779.57	3.12227	184.562
FBtr0100326	2606	2405.57	0.009509	0.486
FBtr0087517	1192	991.567	101.758	2145.78
FBtr0336475	2202	2001.57	0.178141	7.583
FBtr0290096	6046	5845.57	6.70618	833.674
FBtr0072084	783	582.567	27.6604	342.687
FBtr0074404	5073	4872.57	13.0133	1348.46
FBtr0344661	3964	3763.57	0.004164	0.333
FBtr0088315	848	647.567	0.054708	0.753
FBtr0074035	413	213.477	2.64323	12
FBtr0084008	1816	1615.57	32.3529	1111.56
FBtr0083684	5246	5045.57	20.772	2228.86
FBtr0331868	1805	1604.57	37.7136	1286.92
FBtr0301093	4774	4573.57	2.47086	240.324
FBtr0302487	5115	4914.57	0.302826	31.65
FBtr0339495	1686	1485.57	0.489453	15.463
FBtr0088492	1327	1126.57	10.3932	249
FBtr0306913	1526	1325.57	0.476733	13.439
FBtr0335040	2530	2329.57	0.057574	2.852
FBtr0073149	2244	2043.57	36.1957	1573.04
FBtr0334280	7718	7517.57	1.95477	312.512
FBtr0310556	3448	3247.57	0.101355	7
FBtr0075646	4080	3879.57	26.6908	2202.11
FBtr0072534	1392	1191.57	0.092442	2.343
FBtr0086302	5174	4973.57	17.3301	1833
FBtr0074628	1817	1616.57	0.930812	32
FBtr0342636	778	577.567	0.041492	0.51
FBtr0082912	2683	2482.57	0.037882	2
FBtr0347420	274	98.553	0	0
FBtr0079208	633	432.567	0	0
FBtr0345612	746	545.567	0	0
FBtr0072757	1754	1553.57	27.4082	905.534
FBtr0072814	1240	1039.57	19.3797	428.443
FBtr0336714	10187	9986.57	0.084632	17.974
FBtr0332034	1466	1265.57	0.036214	0.975
FBtr0300989	779	578.567	0.065882	0.811
FBtr0333035	1928	1727.57	0	0
FBtr0083566	3092	2891.57	96.1828	5914.59
FBtr0100327	2981	2780.57	0.00283	0.167
FBtr0334532	3412	3211.57	20.5281	1402.04
FBtr0309221	1905	1704.57	0.015139	0.549
FBtr0344660	4010	3809.57	0.004116	0.333
FBtr0087624	2074	1873.57	0.125489	5
FBtr0079190	1440	1239.57	6.68907	176.332
FBtr0088520	1686	1485.57	0.917934	29
FBtr0339747	6020	5819.57	0.148511	18.38
FBtr0100028	915	714.567	1.1187	17
FBtr0333949	2618	2417.57	1.56401	80.411
FBtr0070974	2522	2321.57	21.2931	1051.27
FBtr0299820	3871	3670.57	2.03303	158.698
FBtr0082370	515	314.58	6902.06	46174.7
FBtr0073734	642	441.567	3.30119	31
FBtr0072700	3916	3715.57	2.07116	163.657
FBtr0113386	4189	3988.57	2.70125	229.127
FBtr0336458	4237	4036.57	25.0062	2146.61
FBtr0089524	2847	2646.57	0	0
FBtr0333039	1241	1040.57	0	0
FBtr0083846	2657	2456.57	6.30588	329.434
FBtr0072505	1888	1687.57	0.336464	12.075
FBtr0113777	657	456.567	0.012848	0.125
FBtr0300034	1875	1674.57	0.013938	0.496
FBtr0290220	972	771.567	2.99568	49.155
FBtr0075561	1601	1400.57	2.06697	61.565
FBtr0334659	6145	5944.57	7.64934	967.027
FBtr0310428	1525	1324.57	0.015532	0.438
FBtr0330376	4648	4447.57	24.5406	2321.14
FBtr0346669	1656	1455.57	0	0
FBtr0088576	2847	2646.57	12.4824	702.544
FBtr0331708	913	712.567	0.347852	5.271
FBtr0084848	3008	2807.57	2.20143	131.44
FBtr0301407	3458	3257.57	0.016743	1.16
FBtr0345896	2393	2192.57	0.686618	32.016
FBtr0080893	1612	1411.57	32.2557	968.283
FBtr0273348	1364	1163.57	0.061228	1.515
FBtr0344207	10723	10522.6	0.01326	2.967
FBtr0301472	5102	4901.57	0.953064	99.346
FBtr0079477	4928	4727.57	0.029839	3
FBtr0336776	5644	5443.57	0.036731	4.252
FBtr0074825	3681	3480.57	8.19294	606.435
FBtr0343415	1356	1155.57	0.118455	2.911
FBtr0085071	2167	1966.57	3.45947	144.682
FBtr0343180	1622	1421.57	0	0
