Name	Length	EffectiveLength	TPM	NumReads
FBtr0289972	634	452.635	74.6877	298.56
FBtr0346202	321	139.844	0.000538	0.001
FBtr0329904	450	268.741	0	0
FBtr0084928	3476	3294.3	0.540225	15.717
FBtr0073286	4644	4462.3	15.529	611.98
FBtr0070312	1704	1522.3	62.5772	841.299
FBtr0072537	1117	935.297	63.4377	524
FBtr0333588	1645	1463.3	0	0
FBtr0112356	515	333.694	8.7e-05	0
FBtr0083122	2416	2234.3	29.9094	590.178
FBtr0074314	4471	4289.3	8.91741	337.8
FBtr0070731	5992	5810.3	0.019479	1
FBtr0077021	615	433.66	0	0
FBtr0084810	1038	856.297	0	0
FBtr0308847	1952	1770.3	0.014295	0.223
FBtr0081611	1657	1475.3	14.7726	192.473
FBtr0300035	1902	1720.3	0.040526	0.616
FBtr0300033	1994	1812.3	0.038231	0.612
FBtr0339829	2062	1880.3	0.013593	0.226
FBtr0081712	1409	1227.3	8.58023	93
FBtr0306114	778	596.587	0	0
FBtr0332628	1595	1413.3	0.760047	9.487
FBtr0071878	678	496.622	0	0
FBtr0074462	1860	1678.3	0.16912	2.507
FBtr0073283	1944	1762.3	0.059952	0.933
FBtr0332422	2849	2667.3	1.63008	38.398
FBtr0075433	571	389.675	0.290578	1
FBtr0082586	6724	6542.3	4.36898	252.432
FBtr0070155	568	386.676	645.71	2205.05
FBtr0301401	3884	3702.3	1.22879	40.178
FBtr0071231	1575	1393.3	0.897816	11.048
FBtr0331160	4831	4649.3	0.020077	0.824
FBtr0345265	3272	3090.3	0.013242	0.361
FBtr0088336	1597	1415.3	0.167469	2.093
FBtr0088656	722	540.611	0.418901	2
FBtr0087534	3961	3779.3	9.55395	318.881
FBtr0088552	2026	1844.3	0.578136	9.417
FBtr0300129	1520	1338.3	0.169217	2
FBtr0087533	3396	3214.3	72.9819	2071.74
FBtr0333557	1065	883.297	0.041684	0.325
FBtr0114564	2230	2048.3	27.8614	504
FBtr0452079	1412	1230.3	22.0876	239.99
FBtr0331936	612	430.663	1.53606	5.842
FBtr0082705	1349	1167.3	0	0
FBtr0082767	2174	1992.3	0.284075	4.998
FBtr0306652	2478	2296.3	0.262353	5.32
FBtr0083138	3634	3452.3	16.0714	490
FBtr0340629	5411	5229.3	1.99006	91.906
FBtr0344131	1414	1232.3	0.089141	0.97
FBtr0087629	3427	3245.3	0	0
FBtr0331297	5085	4903.3	0.10474	4.536
FBtr0346423	3181	2999.3	0.133235	3.529
FBtr0307890	4777	4595.3	0.098563	4
FBtr0332386	4614	4432.3	0.262605	10.279
FBtr0334967	5648	5466.3	14.1651	683.831
FBtr0084507	5687	5505.3	8.08141	392.918
FBtr0332000	4030	3848.3	30.9094	1050.49
FBtr0084341	1164	982.297	0	0
FBtr0073180	1531	1349.3	9.14712	109
FBtr0083512	2514	2332.3	0.010929	0.225
FBtr0344630	4089	3907.3	0.022002	0.759
FBtr0070969	3512	3330.3	0.986008	29
FBtr0082966	1185	1003.3	23.2489	206
FBtr0084448	1427	1245.3	3.76858	41.446
FBtr0079428	2055	1873.3	0.686912	11.364
FBtr0304666	7212	7030.3	0.363048	22.541
FBtr0071993	1562	1380.3	1.05904	12.91
FBtr0084447	1473	1291.3	3.5614	40.615
FBtr0331567	1543	1361.3	0.440269	5.293
FBtr0075515	1140	958.297	0.143168	1.212
FBtr0084302	3742	3560.3	18.7643	590
FBtr0113489	1032	850.297	4.29131	32.225
FBtr0084290	1916	1734.3	185.411	2839.84
FBtr0346304	4409	4227.3	0.039396	1.471
FBtr0089112	1122	940.297	1.69325	14.061
FBtr0081395	2523	2341.3	0.368534	7.62
FBtr0303853	536	354.681	0	0
FBtr0080573	3003	2821.3	0.739128	18.416
FBtr0079493	2117	1935.3	29.699	507.602
FBtr0084847	2104	1922.3	0.235616	4
FBtr0331219	2907	2725.3	0.035631	0.858
FBtr0303079	2650	2468.3	0.091748	2
FBtr0301972	783	601.584	0.114927	0.611
FBtr0079169	1995	1813.3	0	0
FBtr0331222	763	581.593	0.123698	0.635
FBtr0331217	2882	2700.3	0.019813	0.472
FBtr0083733	3258	3076.3	8.7234	237
FBtr0339126	690	508.621	0.151362	0.68
FBtr0336911	2177	1995.3	7.15431	126.069
FBtr0083078	1228	1046.3	0	0
FBtr0345492	1015	833.297	11.475	84.448
FBtr0337064	1216	1034.3	3.0739	28.078
FBtr0336870	2251	2069.3	0.035872	0.656
FBtr0077922	776	594.588	0	0
FBtr0305336	1060	878.297	0.128921	1
FBtr0071575	1081	899.297	28.5817	227
FBtr0080953	1184	1002.3	0	0
FBtr0083354	1103	921.297	70.3011	572
FBtr0305564	811	629.573	0.089105	0.495
FBtr0084868	729	547.608	32.5398	157.369
FBtr0088654	4051	3869.3	33.893	1158.18
FBtr0310317	3304	3122.3	0.701025	19.33
FBtr0334937	737	555.601	1.00395	4.926
FBtr0084511	5405	5223.3	75.3622	3476.42
FBtr0084060	1962	1780.3	0.876329	13.778
FBtr0091811	1023	841.297	0.72283	5.371
FBtr0340279	4762	4580.3	0.257095	10.4
FBtr0302954	501	319.703	0.354176	1
FBtr0081963	1195	1013.3	0.951239	8.513
FBtr0332364	5051	4869.3	0.0744	3.199
FBtr0301857	2581	2399.3	13.2657	281.091
FBtr0075819	2500	2318.3	56.4618	1156
FBtr0301654	3724	3542.3	0.020293	0.635
FBtr0082521	1638	1456.3	1.05851	13.614
FBtr0073228	828	646.567	51.137	292
FBtr0089576	1585	1403.3	6.74503	83.593
FBtr0083647	2254	2072.3	9.39958	172.026
FBtr0346451	2002	1820.3	0.207305	3.333
FBtr0081947	1519	1337.3	54.1898	640
FBtr0345361	1289	1107.3	28.9875	283.471
FBtr0091872	595	413.67	14.7271	53.803
FBtr0088274	989	807.431	170.491	1215.74
FBtr0084417	1933	1751.3	0	0
FBtr0085867	1060	878.297	0.128921	1
FBtr0302284	3660	3478.3	0.162768	5
FBtr0082870	626	444.644	95.8947	376.566
FBtr0081568	1016	834.297	31.3514	231
FBtr0088550	2382	2200.3	155.697	3025.5
FBtr0074607	680	498.622	0	0
FBtr0306328	5123	4941.3	1.04384	45.552
FBtr0334297	1006	824.297	0.059575	0.434
FBtr0074961	1501	1319.3	76.1284	887
FBtr0078712	1080	898.297	20.6723	164
FBtr0332076	1568	1386.3	12.1388	148.617
FBtr0344792	5349	5167.3	0.003641	0.166
FBtr0089341	2722	2540.3	23.3365	523.546
FBtr0074784	5260	5078.3	8.33217	373.689
FBtr0071214	2793	2611.3	2.74403	63.282
FBtr0302082	5384	5202.3	6.64527	305.311
FBtr0334754	1079	897.297	0	0
FBtr0075363	3686	3504.3	22.321	690.794
FBtr0083928	891	709.507	0	0
FBtr0071299	4267	4085.3	22.9495	828
FBtr0076293	1722	1540.3	0.5881	8
FBtr0340320	1784	1602.3	0.035177	0.498
FBtr0331634	490	308.711	0	0
FBtr0346755	697	515.618	0	0
FBtr0335461	334	152.836	0	0
FBtr0070184	462	280.733	0	0
FBtr0446100	531	349.682	0.007598	0.023
FBtr0100462	1347	1165.3	48.4936	499.063
FBtr0082179	1410	1228.3	7.76076	84.186
FBtr0310087	4790	4608.3	0.37346	15.199
FBtr0083169	437	255.754	0	0
FBtr0083326	1749	1567.3	0.035375	0.49
FBtr0299923	637	455.634	0.065105	0.262
FBtr0087092	2022	1840.3	0	0
FBtr0345059	3319	3137.3	0.090263	2.501
FBtr0086056	1983	1801.3	17.6276	280.423
FBtr0077250	2269	2087.3	11.4761	211.549
FBtr0085081	1305	1123.3	0	0
FBtr0301471	3470	3288.3	0.04871	1.415
FBtr0076080	1449	1267.3	0.695826	7.788
FBtr0332527	2126	1944.3	2.29371	39.385
FBtr0086054	2461	2279.3	6.07531	122.294
FBtr0346268	2632	2450.3	0.068328	1.479
FBtr0074693	5498	5316.3	28.3701	1332
FBtr0345605	881	699.511	0.971332	6.001
FBtr0077699	757	575.595	0	0
FBtr0344996	670	488.623	0.256206	1.106
FBtr0072154	1657	1475.3	43.5436	567.333
FBtr0333944	9225	9043.3	2.21309	176.75
FBtr0072356	1390	1208.3	0	0
FBtr0072155	1929	1747.3	2.18603	33.733
FBtr0087829	3050	2868.3	5.02435	127.273
FBtr0072153	1859	1677.3	4.09031	60.59
FBtr0081396	2170	1988.3	0	0
FBtr0344367	5876	5694.3	0.966455	48.602
FBtr0074348	1707	1525.3	25.0919	338.004
FBtr0344284	2889	2707.3	0.485145	11.6
FBtr0303001	351	169.831	0	0
FBtr0087329	1800	1618.3	0	0
FBtr0083446	513	331.695	0	0
FBtr0072992	3133	2951.3	0.905867	23.611
FBtr0078942	2460	2278.3	1.99821	40.205
FBtr0333486	1877	1695.3	1.26281	18.907
FBtr0089761	1561	1379.3	2.22838	27.144
FBtr0339717	7623	7441.3	0.1047	6.881
FBtr0339718	7650	7468.3	0.076514	5.047
FBtr0088206	1557	1375.3	0.358731	4.357
FBtr0333448	1486	1304.3	0	0
FBtr0300598	3913	3731.3	5.61435	185.009
FBtr0072179	1660	1478.3	60.8851	794.89
FBtr0084210	1452	1270.3	2.2449	25.185
FBtr0302165	1751	1569.3	2.73238	37.869
FBtr0301110	2577	2395.3	0	0
FBtr0302137	1806	1624.3	0.609972	8.75
FBtr0331437	3655	3473.3	1.5035	46.119
FBtr0339236	712	530.612	0	0
FBtr0080213	2013	1831.3	46.7443	756
FBtr0077121	1633	1451.3	244.137	3129.13
FBtr0082570	746	564.596	127.952	638
FBtr0331942	8360	8178.3	0.668445	48.28
FBtr0345218	2907	2725.3	16.6988	401.914
FBtr0334930	700	518.618	0	0
FBtr0082070	2055	1873.3	11.6658	193
FBtr0301613	4419	4237.3	12.7564	477.367
FBtr0070756	1448	1266.3	35.7241	399.514
FBtr0084744	1459	1277.3	9.4e-05	0.001
FBtr0079307	2388	2206.3	2.56313	49.942
FBtr0091445	1690	1508.3	20.5698	274
FBtr0088927	1262	1080.3	0.26388	2.518
FBtr0309097	2187	2005.3	3.39719	60.163
FBtr0084212	1551	1369.3	0.698352	8.445
FBtr0331536	3326	3144.3	0.007232	0.201
FBtr0333602	10147	9965.3	0.673333	59.259
FBtr0085657	1752	1570.3	0.072108	1
FBtr0084634	978	796.44	0.284343	2
FBtr0342939	3010	2828.3	10.0951	252.157
FBtr0113207	4955	4773.3	2.10264	88.638
FBtr0331657	4020	3838.3	3.21252	108.898
FBtr0346348	1035	853.297	1.43025	10.778
FBtr0290001	5881	5699.3	0.01939	0.976
FBtr0072144	1850	1668.3	1.82377	26.871
FBtr0308647	2683	2501.3	0.03697	0.817
FBtr0088082	1212	1030.3	169.563	1542.87
FBtr0273259	3942	3760.3	0	0
FBtr0081031	1727	1545.3	0.201548	2.751
FBtr0333837	2640	2458.3	0.023031	0.5
FBtr0071985	1174	992.297	2.64812	23.207
FBtr0070354	3670	3488.3	2.36616	72.894
FBtr0075044	2968	2786.3	0.70003	17.226
FBtr0334088	5378	5196.3	2.57542	118.189
FBtr0078472	4964	4782.3	5.91481	249.811
FBtr0433504	760	578.594	3.83643	19.604
FBtr0074455	3032	2850.3	24.6955	621.645
FBtr0074454	7671	7489.3	145.688	9636.06
FBtr0113188	2010	1828.3	0.081555	1.317
FBtr0083889	1968	1786.3	0	0
FBtr0074456	2564	2382.3	24.5424	516.355
FBtr0074527	2126	1944.3	40.8214	700.946
FBtr0071973	1262	1080.3	0	0
FBtr0076124	1984	1802.3	0.889253	14.154
FBtr0070252	1638	1456.3	0	0
FBtr0332245	769	587.593	0.087801	0.456
FBtr0333284	9982	9800.3	9.2108	797.207
FBtr0340309	7168	6986.3	0.07583	4.679
FBtr0333943	9326	9144.3	1.64554	132.89
FBtr0301853	730	548.607	0.146687	0.711
FBtr0085099	3478	3296.3	5.06022	147.309
FBtr0340332	711	529.612	0.134632	0.63
FBtr0308823	3463	3281.3	1.25316	36.315
FBtr0089085	3691	3509.3	7.93505	245.926
FBtr0340268	3762	3580.3	0.843811	26.681
FBtr0300386	600	418.669	0.54091	2
FBtr0331375	2948	2766.3	5.91752	144.568
FBtr0081855	621	439.652	287.64	1116.85
FBtr0082114	1755	1573.3	86.2207	1198
FBtr0333879	6226	6044.3	7.28963	389.122
FBtr0084269	1183	1001.3	1.01776	9
FBtr0075319	460	278.734	4.79783	11.811
FBtr0346754	659	477.623	0	0
FBtr0344983	2028	1846.3	5.4571	88.981
FBtr0307040	9090	8908.3	23.6461	1860.33
FBtr0076317	5319	5137.3	2.10262	95.396
FBtr0342810	13414	13232.3	9.32883	1090.18
FBtr0074719	2983	2801.3	1.58947	39.323
FBtr0075729	1181	999.297	0.226621	2
FBtr0310468	1413	1231.3	0.03693	0.402
FBtr0078328	10465	10283.3	4.73609	430.117
FBtr0345320	2784	2602.3	0	0
FBtr0073611	2985	2803.3	395.79	9798.7
FBtr0076569	2139	1957.3	130.97	2263.93
FBtr0113367	965	783.457	0	0
FBtr0088663	2280	2098.3	1089.45	20188.7
FBtr0079041	1000	818.297	26.2506	189.707
FBtr0087285	4696	4514.3	2.96113	118.054
FBtr0089729	1168	986.297	0.184273	1.605
FBtr0335171	587	405.671	0	0
FBtr0085618	607	425.666	0	0
FBtr0089728	1044	862.297	28.7019	218.576
FBtr0332493	1018	836.297	0.816623	6.031
FBtr0082628	1956	1774.3	3.15472	49.434
FBtr0079383	2156	1974.3	0.854421	14.898
FBtr0079381	2668	2486.3	0.157222	3.452
FBtr0346711	3076	2894.3	36.5545	934.369
FBtr0071122	8773	8591.3	1.82152	138.206
FBtr0330078	1286	1104.3	14.3962	140.4
FBtr0332369	2635	2453.3	0.16259	3.523
FBtr0078265	537	355.681	0	0
FBtr0074841	1992	1810.3	4.62619	73.962
FBtr0078522	1323	1141.3	0.049576	0.5
FBtr0072572	1844	1662.3	4.06447	59.669
FBtr0330172	1308	1126.3	0.050297	0.5
FBtr0306060	505	323.7	0.007823	0.022
FBtr0087292	1599	1417.3	46.595	583.223
FBtr0330273	7247	7065.3	0.352203	21.976
FBtr0111063	7717	7535.3	0.804396	53.531
FBtr0310028	1363	1181.3	2.16359	22.572
FBtr0334062	2261	2079.3	0.013976	0.257
FBtr0076240	1955	1773.3	0.590247	9.244
FBtr0076898	1814	1632.3	295.859	4265
FBtr0306649	1387	1205.3	21.5486	229.375
FBtr0340455	5041	4859.3	12.9352	555.115
FBtr0307292	5251	5069.3	0.192683	8.626
FBtr0332416	5453	5271.3	6.23074	290.063
FBtr0071805	1215	1033.3	0.109582	1
FBtr0343124	1361	1179.3	3.99159	41.572
FBtr0332690	5786	5604.3	5.36696	265.634
FBtr0074072	1692	1510.3	1.08808	14.513
FBtr0301660	5404	5222.3	17.0845	787.949
FBtr0084957	670	488.623	0.704354	3.039
FBtr0079625	5276	5094.3	177.575	7989.15
FBtr0333952	4541	4359.3	2.43805	93.863
FBtr0330708	3908	3726.3	11.1397	366.595
FBtr0081409	1961	1779.3	46.0572	723.736
FBtr0330707	5240	5058.3	0.601538	26.872
FBtr0070689	2292	2110.3	1.12679	21
FBtr0343271	531	349.682	1.86063	5.746
FBtr0080700	2950	2768.3	0.668743	16.35
FBtr0077578	406	224.788	0	0
FBtr0346621	2633	2451.3	10.6543	230.65
FBtr0340348	2159	1977.3	12.8465	224.332
FBtr0336962	3932	3750.3	0.064186	2.126
FBtr0100244	862	680.529	22.0573	132.566
FBtr0331357	2336	2154.3	9.68969	184.353
FBtr0347029	3669	3487.3	1.18476	36.488
FBtr0306093	628	446.643	9.79401	38.633
FBtr0072070	2827	2645.3	10.3557	241.929
FBtr0083454	986	804.432	24.7584	175.892
FBtr0308682	2321	2139.3	1.01814	19.236
FBtr0087646	1117	935.297	0.416706	3.442
FBtr0445182	2158	1976.3	48.5489	847.357
FBtr0076177	1652	1470.3	0.113511	1.474
FBtr0086148	1663	1481.3	18.6515	244
FBtr0078327	1081	899.297	12.0874	96
FBtr0331828	1806	1624.3	0.245805	3.526
FBtr0079830	1733	1551.3	0.145982	2
FBtr0079502	1943	1761.3	0.016406	0.255
FBtr0300913	1177	995.297	0.00472	0.041
FBtr0081033	1553	1371.3	0	0
FBtr0339827	1982	1800.3	0.038515	0.612
FBtr0114516	1336	1154.3	0	0
FBtr0078493	2832	2650.3	2.33998	54.77
FBtr0079911	1965	1783.3	12.9531	204
FBtr0335177	9645	9463.3	2.17842	182.062
FBtr0334577	4476	4294.3	2.29168	86.912
FBtr0080830	2262	2080.3	0.05454	1.002
FBtr0083215	4459	4277.3	48.4251	1829.25
FBtr0335424	3377	3195.3	0.619858	17.492
FBtr0306244	3796	3614.3	3.18832	101.77
FBtr0074226	2687	2505.3	35.615	788
FBtr0089766	1640	1458.3	4.58112	59
FBtr0089898	980	798.439	0.782828	5.52
FBtr0071037	1802	1620.3	0.509904	7.297
FBtr0085529	1659	1477.3	0.53264	6.949
FBtr0301509	1657	1475.3	0.022043	0.287
FBtr0086999	614	432.661	0.491576	1.878
FBtr0303281	422	240.771	3.292	7
FBtr0336738	611	429.663	0	0
FBtr0077075	2144	1962.3	85.4522	1480.89
FBtr0076476	1028	846.297	7.51666	56.18
FBtr0309795	3686	3504.3	0.005319	0.165
FBtr0086306	616	434.658	0	0
FBtr0332209	785	603.583	0	0
FBtr0344893	15774	15592.3	16.2622	2239.36
FBtr0343767	3709	3527.3	4.69982	146.405
FBtr0079337	2238	2056.3	0.016058	0.292
FBtr0307509	2077	1895.3	0.029931	0.501
FBtr0082979	4416	4234.3	33.7298	1261.33
FBtr0072888	2130	1948.3	0	0
FBtr0308126	4922	4740.3	0.09504	3.979
FBtr0339532	2842	2660.3	140.567	3302.54
FBtr0070411	3175	2993.3	152.221	4024.01
FBtr0086896	371	189.822	231.447	388
FBtr0075808	2570	2388.3	2.74906	57.984
FBtr0306622	3272	3090.3	1.04512	28.523
FBtr0344391	1719	1537.3	0.293483	3.985
FBtr0084316	835	653.564	0.850672	4.91
FBtr0078898	3577	3395.3	0.073899	2.216
FBtr0452093	770	588.592	0.183899	0.956
FBtr0302279	6363	6181.3	2.94655	160.853
FBtr0344282	2089	1907.3	1.77541	29.906
FBtr0087232	1683	1501.3	102.33	1356.76
FBtr0072760	744	562.596	0	0
FBtr0303904	3104	2922.3	3.80845	98.29
FBtr0072104	1254	1072.3	0.311511	2.95
FBtr0343239	2611	2429.3	1.66603	35.744
FBtr0333805	2104	1922.3	1.11885	18.994
FBtr0100559	968	786.452	54.7732	380.43
FBtr0079139	1752	1570.3	44.2743	614
FBtr0089412	3284	3102.3	72.1462	1976.65
FBtr0344992	938	756.493	0.177183	1.184
FBtr0087074	3435	3253.3	3.73097	107.196
FBtr0302084	5506	5324.3	27.1198	1275.21
FBtr0076597	792	610.578	44.1028	237.816
FBtr0303749	9798	9616.3	11.6678	990.904
FBtr0081918	1964	1782.3	450.498	7091
FBtr0079925	1805	1623.3	0.069754	1
FBtr0332343	68745	68563.3	0.00468	2.834
FBtr0306698	3980	3798.3	0.458923	15.394
FBtr0332823	2956	2774.3	0.005227	0.128
FBtr0299762	4553	4371.3	0.431971	16.676
FBtr0073448	5830	5648.3	32.5161	1622
FBtr0085671	1766	1584.3	0	0
FBtr0084240	856	674.535	0.167865	1
FBtr0114539	531	349.682	0.553396	1.709
FBtr0113461	660	478.623	0	0
FBtr0299757	5566	5384.3	0.360746	17.154
FBtr0086828	3169	2987.3	24.1521	637.189
FBtr0299760	4552	4370.3	0.552161	21.311
FBtr0303100	4930	4748.3	0.392562	16.462
FBtr0081460	1261	1079.3	20.8681	198.91
FBtr0301466	3546	3364.3	0.037755	1.122
FBtr0081096	2351	2169.3	12.5443	240.326
FBtr0082956	506	324.699	0	0
FBtr0339679	3331	3149.3	2.96158	82.371
FBtr0079262	3212	3030.3	7.61073	203.679
FBtr0339313	793	611.578	0	0
FBtr0076783	4088	3906.3	51.8943	1790.27
FBtr0334139	4203	4021.3	0.500835	17.787
FBtr0079966	576	394.674	0	0
FBtr0080149	1240	1058.3	5.45668	51
FBtr0076848	1268	1086.3	159.612	1531.26
FBtr0332008	2149	1967.3	0.860175	14.945
FBtr0084297	1137	955.297	24.6771	208.193
FBtr0303221	1927	1745.3	2.25885	34.817
FBtr0333834	8583	8401.3	0.016767	1.244
FBtr0302206	4577	4395.3	6.2e-05	0.002
FBtr0086890	4269	4087.3	7.69082	277.615
FBtr0078030	1185	1003.3	51.5765	457
FBtr0303757	5340	5158.3	0.382168	17.41
FBtr0077310	875	693.514	73.9908	453.177
FBtr0329905	762	580.593	7.0963	36.386
FBtr0303035	1161	979.297	1.17416	10.155
FBtr0339160	3128	2946.3	1.3839	36.009
FBtr0085389	639	457.633	2.72171	11
FBtr0083675	389	207.809	0	0
FBtr0070772	4117	3935.3	3.88598	135.055
FBtr0340093	4090	3908.3	44.7204	1543.57
FBtr0091876	595	413.67	2.1479	7.847
FBtr0080063	1858	1676.3	0.691045	10.23
FBtr0078235	2372	2190.3	27.606	534
FBtr0082776	863	681.528	0	0
FBtr0302893	642	460.632	0	0
FBtr0308081	4506	4324.3	0	0
FBtr0337088	1213	1031.3	0.063084	0.575
FBtr0081378	1011	829.297	0	0
FBtr0084472	1532	1350.3	0.446431	5.324
FBtr0334559	6505	6323.3	2.02149	112.888
FBtr0083435	3537	3355.3	19.019	563.577
FBtr0079072	396	214.803	332.956	631.628
FBtr0333079	1988	1806.3	0.89801	14.325
FBtr0077787	1362	1180.3	0	0
FBtr0073258	1527	1345.3	0.122936	1.461
FBtr0344912	5513	5331.3	7.67831	361.52
FBtr0080944	584	402.671	0.041132	0.146
FBtr0346637	1902	1720.3	1.40919	21.409
FBtr0343157	570	388.676	304.883	1046.54
FBtr0075227	1064	882.297	5.72174	44.584
FBtr0339195	814	632.572	0.3056	1.707
FBtr0076365	3592	3410.3	2.62374	79.022
FBtr0084007	978	796.44	2.13257	15
FBtr0304142	1104	922.297	0	0
FBtr0307175	1573	1391.3	3.04872	37.46
FBtr0342980	3281	3099.3	1.1083	30.336
FBtr0076279	2650	2468.3	1.07928	23.527
FBtr0333798	3655	3473.3	0.082465	2.53
FBtr0331629	1118	936.297	111.977	925.924
FBtr0080995	773	591.59	0.574204	3
FBtr0302178	2022	1840.3	7.31688	118.918
FBtr0299872	406	224.788	0.552998	1.098
FBtr0074300	1200	1018.3	388.767	3496.22
FBtr0112820	5214	5032.3	4.57357	203.262
FBtr0072949	934	752.497	6.01895	40
FBtr0346766	2461	2279.3	0.596137	12
FBtr0331941	4365	4183.3	0.579529	21.411
FBtr0077604	3062	2880.3	36.5604	930
FBtr0309093	2403	2221.3	0.025488	0.5
FBtr0082795	2406	2224.3	0.025453	0.5
FBtr0333137	7025	6843.3	0.049252	2.977
FBtr0332181	6063	5881.3	0.121608	6.316
FBtr0075242	2367	2185.3	0	0
FBtr0345634	7072	6890.3	0.133315	8.112
FBtr0077238	75	25.955	0	0
FBtr0340280	1802	1620.3	0.034828	0.498
FBtr0299721	1308	1126.3	0	0
FBtr0333578	3562	3380.3	0.457313	13.652
FBtr0340463	3857	3675.3	10.1014	327.874
FBtr0087151	3417	3235.3	0.003951	0.113
FBtr0081290	1921	1739.3	18.2285	280
FBtr0075134	3755	3573.3	0	0
FBtr0070776	521	339.69	3.6667	11
FBtr0073243	1115	933.297	2.36539	19.497
FBtr0344215	1508	1326.3	0.456488	5.347
FBtr0309105	2287	2105.3	0.344642	6.408
FBtr0309874	2794	2612.3	0.149568	3.451
FBtr0079593	751	569.595	0.652892	3.284
FBtr0304647	488	306.713	0	0
FBtr0071843	1592	1410.3	20.1277	250.692
FBtr0088582	1196	1014.3	45.3238	406
FBtr0300846	814	632.572	0	0
FBtr0071405	3046	2864.3	1.32286	33.463
FBtr0336647	2616	2434.3	6.97539	149.96
FBtr0087246	2117	1935.3	5.61881	96.034
FBtr0336644	3276	3094.3	35.8122	978.65
FBtr0336646	3287	3105.3	16.1627	443.251
FBtr0075151	3750	3568.3	55.8394	1759.69
FBtr0084453	901	719.504	28.5088	181.153
FBtr0336652	24960	24778.3	0.262703	57.487
FBtr0308125	7149	6967.3	0.053693	3.304
FBtr0336643	3178	2996.3	1.36074	36.007
FBtr0301506	4990	4808.3	2.44957	104.019
FBtr0075460	1138	956.297	0.355217	3
FBtr0086991	2942	2760.3	0.915724	22.323
FBtr0332387	3759	3577.3	5.10006	161.126
FBtr0300859	600	418.669	0	0
FBtr0331704	3366	3184.3	0.122906	3.456
FBtr0074039	1814	1632.3	15.2056	219.198
FBtr0080312	6470	6288.3	6.80651	378
FBtr0345219	2827	2627.3	0.01936	0.449
FBtr0100395	2902	2720.3	0.17953	4.313
FBtr0335508	795	613.578	5.10507	27.663
FBtr0074469	1884	1702.3	16.1418	242.673
FBtr0089235	2854	2672.3	0.188581	4.451
FBtr0089460	5375	5193.3	4.81253	220.725
FBtr0303203	3453	3271.3	0.103841	3
FBtr0300544	1826	1644.3	7.52933	109.338
FBtr0071600	5146	4964.3	17.6131	772.196
FBtr0305342	4361	4179.3	0.017782	0.656
FBtr0345545	2780	2598.3	1.28574	29.504
FBtr0340459	2707	2525.3	0.450649	10.05
FBtr0300292	2672	2490.3	1.37425	30.224
FBtr0304120	4588	4406.3	0.012376	0.482
FBtr0079345	3341	3159.3	1.49728	41.776
FBtr0300395	4863	4681.3	5.56827	230.208
FBtr0082772	1157	975.297	23.5958	203.238
FBtr0307117	762	580.593	0.403916	2.071
FBtr0074758	2455	2273.3	16.8877	339.047
FBtr0072293	1340	1158.3	3.7e-05	0
FBtr0300975	2151	1969.3	36.6913	638.129
FBtr0300978	1938	1756.3	4.79733	74.41
FBtr0084333	1249	1067.3	0.048157	0.454
FBtr0305128	589	407.671	0	0
FBtr0290240	2242	2060.3	2.68106	48.783
FBtr0078674	2280	2098.3	0	0
FBtr0340007	3259	3077.3	12.2884	333.964
FBtr0339462	943	761.489	0.309401	2.081
FBtr0076435	1698	1516.3	0.244858	3.279
FBtr0079126	2148	1966.3	0.172758	3
FBtr0339308	1369	1187.3	0.494167	5.182
FBtr0310623	3369	3187.3	0.163732	4.609
FBtr0088678	1372	1190.3	0.458363	4.818
FBtr0307507	2434	2252.3	3.01062	59.885
FBtr0321282	1302	1120.3	1.1599	11.476
FBtr0071336	2061	1879.3	0.030187	0.501
FBtr0332037	1297	1115.3	0.739004	7.279
FBtr0083564	2996	2814.3	0.040234	1
FBtr0082430	1248	1066.3	0.521782	4.914
FBtr0078558	949	767.483	0	0
FBtr0345992	3400	3218.3	1.3531	38.458
FBtr0079160	1396	1214.3	15.5464	166.721
FBtr0082497	2890	2708.3	104.738	2505.15
FBtr0307078	5660	5478.3	0	0
FBtr0345295	2411	2229.3	30.3754	598.032
FBtr0085162	1531	1349.3	0.248735	2.964
FBtr0089557	2073	1891.3	0.538826	9
FBtr0081827	2898	2716.3	58.2768	1398
FBtr0335431	2213	2031.3	3.35477	60.182
FBtr0100420	2894	2712.3	1.6075	38.506
FBtr0075693	8497	8315.3	2.62914	193.075
FBtr0086045	936	754.494	0	0
FBtr0073692	1521	1339.3	0.816701	9.66
FBtr0084737	2791	2609.3	0.477348	11
FBtr0074356	1834	1652.3	12.1982	178
FBtr0290303	5698	5516.3	0.143942	7.012
FBtr0340265	3808	3626.3	0.229302	7.344
FBtr0070555	1048	866.297	0	0
FBtr0087109	6491	6309.3	0.003065	0.171
FBtr0073619	3411	3229.3	4.3377	123.709
FBtr0310329	4642	4460.3	0.019164	0.755
FBtr0290120	5497	5315.3	0.041284	1.938
FBtr0079112	2029	1847.3	0.020456	0.334
FBtr0080835	384	202.814	0	0
FBtr0343142	8370	8188.3	10.8054	781.395
FBtr0082608	775	593.589	121.784	638.426
FBtr0080792	611	429.663	0	0
FBtr0304915	6891	6709.3	3.0917	183.193
FBtr0073643	1331	1149.3	0	0
FBtr0301160	1351	1169.3	7.6855	79.365
FBtr0339094	1836	1654.3	2.0625	30.133
